"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","296","252478","0.0-5.0-1.145","","177","","","img/red_ll/choose11.jpg","2","80","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","297","253128","0.0-5.0-2.145","","","","","","","80","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":109},{""stimulus"":""img/red_lw/3.jpg"",""time"":164},{""stimulus"":""img/red_lw/4.jpg"",""time"":219},{""stimulus"":""img/red_lw/5.jpg"",""time"":275},{""stimulus"":""img/red_lw/6.jpg"",""time"":328},{""stimulus"":""img/red_lw/7.jpg"",""time"":383},{""stimulus"":""img/red_lw/8.jpg"",""time"":437},{""stimulus"":""img/red_lw/9.jpg"",""time"":490},{""stimulus"":""img/red_lw/10.jpg"",""time"":541},{""stimulus"":""img/red_lw/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","298","253336","0.0-5.0-1.146","","207","","","img/red_lw/choose11.jpg","2","79","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","299","253974","0.0-5.0-2.146","","","","","","","79","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":159},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":268},{""stimulus"":""img/red_lw/6.jpg"",""time"":317},{""stimulus"":""img/red_lw/7.jpg"",""time"":372},{""stimulus"":""img/red_lw/8.jpg"",""time"":422},{""stimulus"":""img/red_lw/9.jpg"",""time"":476},{""stimulus"":""img/red_lw/10.jpg"",""time"":531},{""stimulus"":""img/red_lw/11.jpg"",""time"":583}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","300","254137","0.0-5.0-1.147","","162","","","img/red_lw/choose11.jpg","2","78","red","0.5","0.1","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","301","254791","0.0-5.0-2.147","","","","","","","78","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":56},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":165},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":273},{""stimulus"":""img/red_ll/6.jpg"",""time"":327},{""stimulus"":""img/red_ll/7.jpg"",""time"":380},{""stimulus"":""img/red_ll/8.jpg"",""time"":434},{""stimulus"":""img/red_ll/9.jpg"",""time"":490},{""stimulus"":""img/red_ll/10.jpg"",""time"":545},{""stimulus"":""img/red_ll/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","302","254886","0.0-5.0-1.148","","94","","","img/red_ll/choose11.jpg","2","77","red","0.5","0.1","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","303","255527","0.0-5.0-2.148","","","","","","","77","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":162},{""stimulus"":""img/red_ll/4.jpg"",""time"":217},{""stimulus"":""img/red_ll/5.jpg"",""time"":271},{""stimulus"":""img/red_ll/6.jpg"",""time"":325},{""stimulus"":""img/red_ll/7.jpg"",""time"":380},{""stimulus"":""img/red_ll/8.jpg"",""time"":433},{""stimulus"":""img/red_ll/9.jpg"",""time"":486},{""stimulus"":""img/red_ll/10.jpg"",""time"":538},{""stimulus"":""img/red_ll/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","304","255641","0.0-5.0-1.149","","113","","","img/red_ll/choose11.jpg","2","76","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","305","256290","0.0-5.0-2.149","","","","","","","76","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":166},{""stimulus"":""img/red_lw/4.jpg"",""time"":220},{""stimulus"":""img/red_lw/5.jpg"",""time"":274},{""stimulus"":""img/red_lw/6.jpg"",""time"":330},{""stimulus"":""img/red_lw/7.jpg"",""time"":384},{""stimulus"":""img/red_lw/8.jpg"",""time"":438},{""stimulus"":""img/red_lw/9.jpg"",""time"":492},{""stimulus"":""img/red_lw/10.jpg"",""time"":545},{""stimulus"":""img/red_lw/11.jpg"",""time"":598}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","306","256340","0.0-5.0-1.150","","48","","","img/red_lw/choose11.jpg","2","75","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","307","256987","0.0-5.0-2.150","","","","","","","75","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":272},{""stimulus"":""img/red_lw/6.jpg"",""time"":327},{""stimulus"":""img/red_lw/7.jpg"",""time"":380},{""stimulus"":""img/red_lw/8.jpg"",""time"":434},{""stimulus"":""img/red_lw/9.jpg"",""time"":485},{""stimulus"":""img/red_lw/10.jpg"",""time"":538},{""stimulus"":""img/red_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","308","257062","0.0-5.0-1.151","","73","","","img/red_lw/choose11.jpg","2","74","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","309","257704","0.0-5.0-2.151","","","","","","","74","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":110},{""stimulus"":""img/red_lw/3.jpg"",""time"":164},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":324},{""stimulus"":""img/red_lw/7.jpg"",""time"":378},{""stimulus"":""img/red_lw/8.jpg"",""time"":432},{""stimulus"":""img/red_lw/9.jpg"",""time"":486},{""stimulus"":""img/red_lw/10.jpg"",""time"":540},{""stimulus"":""img/red_lw/11.jpg"",""time"":591}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","310","258248","0.0-5.0-1.152","","543","","","img/red_lw/choose11.jpg","2","73","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","311","258902","0.0-5.0-2.152","","","","","","","73","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":163},{""stimulus"":""img/red_lw/4.jpg"",""time"":218},{""stimulus"":""img/red_lw/5.jpg"",""time"":272},{""stimulus"":""img/red_lw/6.jpg"",""time"":328},{""stimulus"":""img/red_lw/7.jpg"",""time"":382},{""stimulus"":""img/red_lw/8.jpg"",""time"":436},{""stimulus"":""img/red_lw/9.jpg"",""time"":491},{""stimulus"":""img/red_lw/10.jpg"",""time"":545},{""stimulus"":""img/red_lw/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","312","259167","0.0-5.0-1.153","","265","","","img/red_lw/choose11.jpg","2","72","red","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","313","259816","0.0-5.0-2.153","","","","","","","72","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":163},{""stimulus"":""img/red_ll/4.jpg"",""time"":218},{""stimulus"":""img/red_ll/5.jpg"",""time"":271},{""stimulus"":""img/red_ll/6.jpg"",""time"":327},{""stimulus"":""img/red_ll/7.jpg"",""time"":380},{""stimulus"":""img/red_ll/8.jpg"",""time"":434},{""stimulus"":""img/red_ll/9.jpg"",""time"":487},{""stimulus"":""img/red_ll/10.jpg"",""time"":542},{""stimulus"":""img/red_ll/11.jpg"",""time"":596}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","314","260156","0.0-5.0-1.154","","338","","","img/red_ll/choose11.jpg","1","71","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","315","260807","0.0-5.0-2.154","","","","","","","71","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":218},{""stimulus"":""img/green_ll/5.jpg"",""time"":273},{""stimulus"":""img/green_ll/6.jpg"",""time"":325},{""stimulus"":""img/green_ll/7.jpg"",""time"":379},{""stimulus"":""img/green_ll/8.jpg"",""time"":434},{""stimulus"":""img/green_ll/9.jpg"",""time"":489},{""stimulus"":""img/green_ll/10.jpg"",""time"":544},{""stimulus"":""img/green_ll/11.jpg"",""time"":598}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","316","261000","0.0-5.0-1.155","","191","","","img/green_ll/choose11.jpg","1","70","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","317","261649","0.0-5.0-2.155","","","","","","","70","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":165},{""stimulus"":""img/green_wl/4.jpg"",""time"":220},{""stimulus"":""img/green_wl/5.jpg"",""time"":274},{""stimulus"":""img/green_wl/6.jpg"",""time"":329},{""stimulus"":""img/green_wl/7.jpg"",""time"":380},{""stimulus"":""img/green_wl/8.jpg"",""time"":433},{""stimulus"":""img/green_wl/9.jpg"",""time"":488},{""stimulus"":""img/green_wl/10.jpg"",""time"":540},{""stimulus"":""img/green_wl/11.jpg"",""time"":596}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","318","261985","0.0-5.0-1.156","","334","","","img/green_wl/choose11.jpg","1","69","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","319","262639","0.0-5.0-2.156","","","","","","","69","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":57},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":217},{""stimulus"":""img/green_ll/5.jpg"",""time"":272},{""stimulus"":""img/green_ll/6.jpg"",""time"":327},{""stimulus"":""img/green_ll/7.jpg"",""time"":382},{""stimulus"":""img/green_ll/8.jpg"",""time"":437},{""stimulus"":""img/green_ll/9.jpg"",""time"":492},{""stimulus"":""img/green_ll/10.jpg"",""time"":547},{""stimulus"":""img/green_ll/11.jpg"",""time"":600}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","320","263815","0.0-5.0-1.157","","1175","","","img/green_ll/choose11.jpg","1","68","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","321","264462","0.0-5.0-2.157","","","","","","","68","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":109},{""stimulus"":""img/green_wl/3.jpg"",""time"":164},{""stimulus"":""img/green_wl/4.jpg"",""time"":219},{""stimulus"":""img/green_wl/5.jpg"",""time"":274},{""stimulus"":""img/green_wl/6.jpg"",""time"":328},{""stimulus"":""img/green_wl/7.jpg"",""time"":383},{""stimulus"":""img/green_wl/8.jpg"",""time"":435},{""stimulus"":""img/green_wl/9.jpg"",""time"":487},{""stimulus"":""img/green_wl/10.jpg"",""time"":538},{""stimulus"":""img/green_wl/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","322","264935","0.0-5.0-1.158","","471","","","img/green_wl/choose11.jpg","1","67","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","323","265582","0.0-5.0-2.158","","","","","","","67","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":216},{""stimulus"":""img/green_ll/5.jpg"",""time"":271},{""stimulus"":""img/green_ll/6.jpg"",""time"":323},{""stimulus"":""img/green_ll/7.jpg"",""time"":378},{""stimulus"":""img/green_ll/8.jpg"",""time"":430},{""stimulus"":""img/green_ll/9.jpg"",""time"":485},{""stimulus"":""img/green_ll/10.jpg"",""time"":539},{""stimulus"":""img/green_ll/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","324","265996","0.0-5.0-1.159","","412","","","img/green_ll/choose11.jpg","1","66","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","325","266645","0.0-5.0-2.159","","","","","","","66","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":53},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":217},{""stimulus"":""img/green_ll/5.jpg"",""time"":272},{""stimulus"":""img/green_ll/6.jpg"",""time"":325},{""stimulus"":""img/green_ll/7.jpg"",""time"":379},{""stimulus"":""img/green_ll/8.jpg"",""time"":433},{""stimulus"":""img/green_ll/9.jpg"",""time"":487},{""stimulus"":""img/green_ll/10.jpg"",""time"":538},{""stimulus"":""img/green_ll/11.jpg"",""time"":594}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","326","267330","0.0-5.0-1.160","","683","","","img/green_ll/choose11.jpg","1","65","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","327","267980","0.0-5.0-2.160","","","","","","","65","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":218},{""stimulus"":""img/green_ll/5.jpg"",""time"":270},{""stimulus"":""img/green_ll/6.jpg"",""time"":325},{""stimulus"":""img/green_ll/7.jpg"",""time"":379},{""stimulus"":""img/green_ll/8.jpg"",""time"":434},{""stimulus"":""img/green_ll/9.jpg"",""time"":488},{""stimulus"":""img/green_ll/10.jpg"",""time"":543},{""stimulus"":""img/green_ll/11.jpg"",""time"":596}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","328","268435","0.0-5.0-1.161","","453","","","img/green_ll/choose11.jpg","1","64","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","329","269080","0.0-5.0-2.161","","","","","","","64","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":56},{""stimulus"":""img/green_wl/2.jpg"",""time"":111},{""stimulus"":""img/green_wl/3.jpg"",""time"":162},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":265},{""stimulus"":""img/green_wl/6.jpg"",""time"":320},{""stimulus"":""img/green_wl/7.jpg"",""time"":376},{""stimulus"":""img/green_wl/8.jpg"",""time"":430},{""stimulus"":""img/green_wl/9.jpg"",""time"":484},{""stimulus"":""img/green_wl/10.jpg"",""time"":539},{""stimulus"":""img/green_wl/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","330","269628","0.0-5.0-1.162","","545","","","img/green_wl/choose11.jpg","2","63","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","331","270271","0.0-5.0-2.162","","","","","","","63","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":108},{""stimulus"":""img/red_ww/3.jpg"",""time"":163},{""stimulus"":""img/red_ww/4.jpg"",""time"":217},{""stimulus"":""img/red_ww/5.jpg"",""time"":268},{""stimulus"":""img/red_ww/6.jpg"",""time"":321},{""stimulus"":""img/red_ww/7.jpg"",""time"":372},{""stimulus"":""img/red_ww/8.jpg"",""time"":428},{""stimulus"":""img/red_ww/9.jpg"",""time"":483},{""stimulus"":""img/red_ww/10.jpg"",""time"":538},{""stimulus"":""img/red_ww/11.jpg"",""time"":591}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","332","270799","0.0-5.0-1.163","","524","","","img/red_ww/choose11.jpg","2","62","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","333","271454","0.0-5.0-2.163","","","","","","","62","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":109},{""stimulus"":""img/red_ww/3.jpg"",""time"":164},{""stimulus"":""img/red_ww/4.jpg"",""time"":216},{""stimulus"":""img/red_ww/5.jpg"",""time"":270},{""stimulus"":""img/red_ww/6.jpg"",""time"":325},{""stimulus"":""img/red_ww/7.jpg"",""time"":380},{""stimulus"":""img/red_ww/8.jpg"",""time"":435},{""stimulus"":""img/red_ww/9.jpg"",""time"":490},{""stimulus"":""img/red_ww/10.jpg"",""time"":545},{""stimulus"":""img/red_ww/11.jpg"",""time"":599}]","[]"
