"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","272","180261","0.0-5.0-2.133","","","","","","92","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":152},{""stimulus"":""img/red_wl/4.jpg"",""time"":207},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":316},{""stimulus"":""img/red_wl/7.jpg"",""time"":352},{""stimulus"":""img/red_wl/8.jpg"",""time"":409},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":502},{""stimulus"":""img/red_wl/11.jpg"",""time"":565}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","273","180378","0.0-5.0-1.134","","115","","img/red_wl/choose11.jpg","1","91","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","274","180981","0.0-5.0-2.134","","","","","","91","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":100},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":262},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":511},{""stimulus"":""img/green_ll/11.jpg"",""time"":556}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","275","181053","0.0-5.0-1.135","","70","","img/green_ll/choose11.jpg","1","90","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","276","181654","0.0-5.0-2.135","","","","","","90","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":54},{""stimulus"":""img/green_ll/2.jpg"",""time"":116},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":304},{""stimulus"":""img/green_ll/7.jpg"",""time"":365},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","277","181692","0.0-5.0-1.136","","37","","img/green_ll/choose11.jpg","1","89","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","278","182294","0.0-5.0-2.136","","","","","","89","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":67},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":314},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":454},{""stimulus"":""img/green_ll/10.jpg"",""time"":516},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","279","182367","0.0-5.0-1.137","","71","","img/green_ll/choose11.jpg","1","88","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","280","182981","0.0-5.0-2.137","","","","","","88","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":251},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":367},{""stimulus"":""img/green_wl/8.jpg"",""time"":413},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":506},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","281","183426","0.0-5.0-1.138","","443","","img/green_wl/choose11.jpg","1","87","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","282","184039","0.0-5.0-2.138","","","","","","87","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":163},{""stimulus"":""img/green_wl/4.jpg"",""time"":200},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":365},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":566}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","283","184058","0.0-5.0-1.139","","17","","img/green_wl/choose11.jpg","1","86","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","284","184659","0.0-5.0-2.139","","","","","","86","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":168},{""stimulus"":""img/green_wl/4.jpg"",""time"":214},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":415},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","285","184796","0.0-5.0-1.140","","135","","img/green_wl/choose11.jpg","1","85","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","286","185398","0.0-5.0-2.140","","","","","","85","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":64},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":351},{""stimulus"":""img/green_wl/8.jpg"",""time"":405},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":515},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","287","185539","0.0-5.0-1.141","","140","","img/green_wl/choose11.jpg","1","84","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","288","186147","0.0-5.0-2.141","","","","","","84","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":67},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":161},{""stimulus"":""img/green_wl/4.jpg"",""time"":207},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":361},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":514},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","289","186284","0.0-5.0-1.142","","137","","img/green_wl/choose11.jpg","1","83","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","290","186897","0.0-5.0-2.142","","","","","","83","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":316},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":409},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":566}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","291","186899","0.0-5.0-1.143","","1","","img/green_wl/choose11.jpg","1","82","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","292","187501","0.0-5.0-2.143","","","","","","82","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":261},{""stimulus"":""img/green_ll/6.jpg"",""time"":309},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":417},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":557}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","293","187661","0.0-5.0-1.144","","158","","img/green_ll/choose11.jpg","1","81","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","294","188276","0.0-5.0-2.144","","","","","","81","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":258},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":457},{""stimulus"":""img/green_wl/10.jpg"",""time"":505},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","295","188755","0.0-5.0-1.145","","477","","img/green_wl/choose11.jpg","1","80","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","296","189358","0.0-5.0-2.145","","","","","","80","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":515},{""stimulus"":""img/green_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","297","189428","0.0-5.0-1.146","","69","","img/green_ll/choose11.jpg","1","79","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","298","190029","0.0-5.0-2.146","","","","","","79","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":167},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":501},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","299","190108","0.0-5.0-1.147","","76","","img/green_wl/choose11.jpg","1","78","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","300","190715","0.0-5.0-2.147","","","","","","78","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":311},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":515},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","301","190804","0.0-5.0-1.148","","88","","img/green_ll/choose11.jpg","1","77","green","0.5","0.1","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","302","191406","0.0-5.0-2.148","","","","","","77","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":112},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":301},{""stimulus"":""img/green_wl/7.jpg"",""time"":363},{""stimulus"":""img/green_wl/8.jpg"",""time"":410},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":503},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","303","191411","0.0-5.0-1.149","","3","","img/green_wl/choose11.jpg","1","76","green","0.5","0.1","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","304","192012","0.0-5.0-2.149","","","","","","76","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":114},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":363},{""stimulus"":""img/green_ll/8.jpg"",""time"":410},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":566}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","305","192494","0.0-5.0-1.150","","481","","img/green_ll/choose11.jpg","2","75","red","0.5","0.1","0.1","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","306","193099","0.0-5.0-2.150","","","","","","75","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":253},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","307","193370","0.0-5.0-1.151","","270","","img/red_ll/choose11.jpg","2","74","red","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","308","193972","0.0-5.0-2.151","","","","","","74","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":117},{""stimulus"":""img/red_lw/3.jpg"",""time"":165},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":252},{""stimulus"":""img/red_lw/6.jpg"",""time"":302},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":415},{""stimulus"":""img/red_lw/9.jpg"",""time"":462},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
