"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"animation","284","398194","0.0-5.0-2.139","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","86","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":50},{""stimulus"":""img/red_wl/2.jpg"",""time"":107},{""stimulus"":""img/red_wl/3.jpg"",""time"":153},{""stimulus"":""img/red_wl/4.jpg"",""time"":215},{""stimulus"":""img/red_wl/5.jpg"",""time"":251},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":351},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":463},{""stimulus"":""img/red_wl/10.jpg"",""time"":509},{""stimulus"":""img/red_wl/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","285","398612","0.0-5.0-1.140","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","418","","","","choice","","","img/red_wl/choose11.jpg","1","85","green","0.5","0.1","0.5","w","",""
"animation","286","399228","0.0-5.0-2.140","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","85","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":59},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":214},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":415},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","287","399640","0.0-5.0-1.141","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","411","","","","choice","","","img/green_wl/choose11.jpg","1","84","green","0.5","0.1","0.5","l","",""
"animation","288","400241","0.0-5.0-2.141","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","84","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":114},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":253},{""stimulus"":""img/green_ll/6.jpg"",""time"":316},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","289","400709","0.0-5.0-1.142","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","467","","","","choice","","","img/green_ll/choose11.jpg","2","83","red","0.5","0.1","0.1","l","",""
"animation","290","401314","0.0-5.0-2.142","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","83","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":267},{""stimulus"":""img/red_ll/6.jpg"",""time"":312},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":467},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","291","401652","0.0-5.0-1.143","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","338","","","","choice","","","img/red_ll/choose11.jpg","1","82","green","0.5","0.1","0.5","w","",""
"animation","292","402256","0.0-5.0-2.143","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","82","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":109},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":264},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":465},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","293","402934","0.0-5.0-1.144","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","678","","","","choice","","","img/green_wl/choose11.jpg","1","81","green","0.5","0.1","0.5","w","",""
"animation","294","403536","0.0-5.0-2.144","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","81","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":262},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":508},{""stimulus"":""img/green_wl/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","295","403893","0.0-5.0-1.145","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","356","","","","choice","","","img/green_wl/choose11.jpg","1","80","green","0.5","0.1","0.5","w","",""
"animation","296","404509","0.0-5.0-2.145","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","80","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":352},{""stimulus"":""img/green_wl/8.jpg"",""time"":414},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","297","404862","0.0-5.0-1.146","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","353","","","","choice","","","img/green_wl/choose11.jpg","1","79","green","0.5","0.1","0.5","l","",""
"animation","298","405467","0.0-5.0-2.146","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","79","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":156},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":264},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":465},{""stimulus"":""img/green_ll/10.jpg"",""time"":513},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","299","405940","0.0-5.0-1.147","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","472","","","","choice","","","img/green_ll/choose11.jpg","1","78","green","0.5","0.1","0.5","w","",""
"animation","300","406548","0.0-5.0-2.147","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","78","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":250},{""stimulus"":""img/green_wl/6.jpg"",""time"":314},{""stimulus"":""img/green_wl/7.jpg"",""time"":360},{""stimulus"":""img/green_wl/8.jpg"",""time"":406},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":515},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","301","407070","0.0-5.0-1.148","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","521","","","","choice","","","img/green_wl/choose11.jpg","1","77","green","0.5","0.1","0.5","l","",""
"animation","302","407677","0.0-5.0-2.148","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","77","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":158},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":313},{""stimulus"":""img/green_ll/7.jpg"",""time"":360},{""stimulus"":""img/green_ll/8.jpg"",""time"":406},{""stimulus"":""img/green_ll/9.jpg"",""time"":452},{""stimulus"":""img/green_ll/10.jpg"",""time"":514},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]"
"image-keyboard-response","303","408194","0.0-5.0-1.149","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","517","","","","choice","","","img/green_ll/choose11.jpg","2","76","red","0.5","0.1","0.1","l","",""
"animation","304","408796","0.0-5.0-2.149","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","76","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":115},{""stimulus"":""img/red_ll/3.jpg"",""time"":162},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":316},{""stimulus"":""img/red_ll/7.jpg"",""time"":362},{""stimulus"":""img/red_ll/8.jpg"",""time"":411},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","305","409280","0.0-5.0-1.150","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","484","","","","choice","","","img/red_ll/choose11.jpg","1","75","green","0.5","0.1","0.5","l","",""
"animation","306","409886","0.0-5.0-2.150","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","75","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":265},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","307","410314","0.0-5.0-1.151","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","428","","","","choice","","","img/green_ll/choose11.jpg","1","74","green","0.5","0.5","0.5","l","",""
"animation","308","410920","0.0-5.0-2.151","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","74","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":250},{""stimulus"":""img/green_ll/6.jpg"",""time"":312},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":405},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","309","411398","0.0-5.0-1.152","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","478","","","","choice","","","img/green_ll/choose11.jpg","2","73","red","0.5","0.5","0.5","l","",""
"animation","310","412003","0.0-5.0-2.152","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","73","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":156},{""stimulus"":""img/red_ll/4.jpg"",""time"":202},{""stimulus"":""img/red_ll/5.jpg"",""time"":264},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":357},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":465},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","311","412364","0.0-5.0-1.153","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","361","","","","choice","","","img/red_ll/choose11.jpg","1","72","green","0.5","0.5","0.5","l","",""
"animation","312","412977","0.0-5.0-2.153","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","72","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":163},{""stimulus"":""img/green_ll/4.jpg"",""time"":210},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":303},{""stimulus"":""img/green_ll/7.jpg"",""time"":365},{""stimulus"":""img/green_ll/8.jpg"",""time"":411},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":550}]","[]"
"image-keyboard-response","313","413480","0.0-5.0-1.154","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","502","","","","choice","","","img/green_ll/choose11.jpg","2","71","red","0.5","0.5","0.5","w","",""
"animation","314","414096","0.0-5.0-2.154","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","71","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":104},{""stimulus"":""img/red_lw/3.jpg"",""time"":150},{""stimulus"":""img/red_lw/4.jpg"",""time"":212},{""stimulus"":""img/red_lw/5.jpg"",""time"":259},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":352},{""stimulus"":""img/red_lw/8.jpg"",""time"":414},{""stimulus"":""img/red_lw/9.jpg"",""time"":461},{""stimulus"":""img/red_lw/10.jpg"",""time"":507},{""stimulus"":""img/red_lw/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","315","414362","0.0-5.0-1.155","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","266","","","","choice","","","img/red_lw/choose11.jpg","2","70","red","0.5","0.5","0.5","w","",""
"animation","316","414979","0.0-5.0-2.155","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","70","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":70},{""stimulus"":""img/red_lw/2.jpg"",""time"":100},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":261},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":416},{""stimulus"":""img/red_lw/9.jpg"",""time"":463},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","317","415277","0.0-5.0-1.156","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","298","","","","choice","","","img/red_lw/choose11.jpg","2","69","red","0.5","0.5","0.5","l","",""
"animation","318","415890","0.0-5.0-2.156","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","69","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":211},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":366},{""stimulus"":""img/red_ll/8.jpg"",""time"":412},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","319","416214","0.0-5.0-1.157","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","323","","","","choice","","","img/red_ll/choose11.jpg","2","68","red","0.5","0.5","0.5","l","",""
"animation","320","416819","0.0-5.0-2.157","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","68","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":109},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":264},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":357},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":465},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","321","417041","0.0-5.0-1.158","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","221","","","","choice","","","img/red_ll/choose11.jpg","2","67","red","0.5","0.5","0.5","w","",""
"animation","322","417642","0.0-5.0-2.158","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","67","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":164},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":365},{""stimulus"":""img/red_lw/8.jpg"",""time"":401},{""stimulus"":""img/red_lw/9.jpg"",""time"":451},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
