"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","257","293355","0.0-5.0-1.126","","470","","img/red_ll/choose11.jpg","1","99","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","258","293964","0.0-5.0-2.126","","","","","","99","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":63},{""stimulus"":""img/green_ll/2.jpg"",""time"":115},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":309},{""stimulus"":""img/green_ll/7.jpg"",""time"":364},{""stimulus"":""img/green_ll/8.jpg"",""time"":410},{""stimulus"":""img/green_ll/9.jpg"",""time"":466},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":563}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","259","294487","0.0-5.0-1.127","","522","","img/green_ll/choose11.jpg","2","98","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","260","295098","0.0-5.0-2.127","","","","","","98","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":111},{""stimulus"":""img/red_ll/3.jpg"",""time"":158},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":403},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":515},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","261","295544","0.0-5.0-1.128","","446","","img/red_ll/choose11.jpg","1","97","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","262","296146","0.0-5.0-2.128","","","","","","97","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":54},{""stimulus"":""img/green_ll/2.jpg"",""time"":117},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":214},{""stimulus"":""img/green_ll/5.jpg"",""time"":261},{""stimulus"":""img/green_ll/6.jpg"",""time"":311},{""stimulus"":""img/green_ll/7.jpg"",""time"":358},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":554}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","263","296575","0.0-5.0-1.129","","429","","img/green_ll/choose11.jpg","2","96","red","0.5","0.1","0.1","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","264","297181","0.0-5.0-2.129","","","","","","96","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":57},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":313},{""stimulus"":""img/red_lw/7.jpg"",""time"":363},{""stimulus"":""img/red_lw/8.jpg"",""time"":411},{""stimulus"":""img/red_lw/9.jpg"",""time"":458},{""stimulus"":""img/red_lw/10.jpg"",""time"":509},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","265","297974","0.0-5.0-1.130","","793","","img/red_lw/choose11.jpg","2","95","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","266","298577","0.0-5.0-2.130","","","","","","95","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":165},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":262},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":457},{""stimulus"":""img/red_ll/10.jpg"",""time"":507},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","267","299107","0.0-5.0-1.131","","529","","img/red_ll/choose11.jpg","1","94","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","268","299709","0.0-5.0-2.131","","","","","","94","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":63},{""stimulus"":""img/green_ll/2.jpg"",""time"":115},{""stimulus"":""img/green_ll/3.jpg"",""time"":163},{""stimulus"":""img/green_ll/4.jpg"",""time"":213},{""stimulus"":""img/green_ll/5.jpg"",""time"":260},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","269","300438","0.0-5.0-1.132","","728","","img/green_ll/choose11.jpg","1","93","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","270","301048","0.0-5.0-2.132","","","","","","93","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":208},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":353},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":515},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","271","301514","0.0-5.0-1.133","","466","","img/green_ll/choose11.jpg","2","92","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","272","302122","0.0-5.0-2.133","","","","","","92","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":104},{""stimulus"":""img/red_ll/3.jpg"",""time"":159},{""stimulus"":""img/red_ll/4.jpg"",""time"":208},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":362},{""stimulus"":""img/red_ll/8.jpg"",""time"":416},{""stimulus"":""img/red_ll/9.jpg"",""time"":463},{""stimulus"":""img/red_ll/10.jpg"",""time"":513},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","273","302864","0.0-5.0-1.134","","741","","img/red_ll/choose11.jpg","1","91","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","274","303470","0.0-5.0-2.134","","","","","","91","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":59},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":365},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":462},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","275","303965","0.0-5.0-1.135","","494","","img/green_ll/choose11.jpg","2","90","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","276","304569","0.0-5.0-2.135","","","","","","90","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":55},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":215},{""stimulus"":""img/red_ll/5.jpg"",""time"":262},{""stimulus"":""img/red_ll/6.jpg"",""time"":312},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":507},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","277","304892","0.0-5.0-1.136","","323","","img/red_ll/choose11.jpg","1","89","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","278","305506","0.0-5.0-2.136","","","","","","89","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":116},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":365},{""stimulus"":""img/green_ll/8.jpg"",""time"":418},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":503},{""stimulus"":""img/green_ll/11.jpg"",""time"":565}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","279","305921","0.0-5.0-1.137","","415","","img/green_ll/choose11.jpg","2","88","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","280","306531","0.0-5.0-2.137","","","","","","88","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":106},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":265},{""stimulus"":""img/red_ll/6.jpg"",""time"":313},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":416},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","281","306908","0.0-5.0-1.138","","376","","img/red_ll/choose11.jpg","1","87","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","282","307517","0.0-5.0-2.138","","","","","","87","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":112},{""stimulus"":""img/green_ll/3.jpg"",""time"":159},{""stimulus"":""img/green_ll/4.jpg"",""time"":209},{""stimulus"":""img/green_ll/5.jpg"",""time"":256},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":353},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":465},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":563}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","283","307911","0.0-5.0-1.139","","393","","img/green_ll/choose11.jpg","2","86","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","284","308526","0.0-5.0-2.139","","","","","","86","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":63},{""stimulus"":""img/red_ll/2.jpg"",""time"":115},{""stimulus"":""img/red_ll/3.jpg"",""time"":161},{""stimulus"":""img/red_ll/4.jpg"",""time"":212},{""stimulus"":""img/red_ll/5.jpg"",""time"":258},{""stimulus"":""img/red_ll/6.jpg"",""time"":309},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":406},{""stimulus"":""img/red_ll/9.jpg"",""time"":454},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","285","308919","0.0-5.0-1.140","","392","","img/red_ll/choose11.jpg","1","85","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","286","309534","0.0-5.0-2.140","","","","","","85","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":113},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":259},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":453},{""stimulus"":""img/green_wl/10.jpg"",""time"":502},{""stimulus"":""img/green_wl/11.jpg"",""time"":550}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","287","310554","0.0-5.0-1.141","","1019","","img/green_wl/choose11.jpg","1","84","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","288","311165","0.0-5.0-2.141","","","","","","84","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":208},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":354},{""stimulus"":""img/green_wl/8.jpg"",""time"":400},{""stimulus"":""img/green_wl/9.jpg"",""time"":451},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","289","311661","0.0-5.0-1.142","","496","","img/green_wl/choose11.jpg","1","83","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","290","312269","0.0-5.0-2.142","","","","","","83","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":65},{""stimulus"":""img/green_ll/2.jpg"",""time"":113},{""stimulus"":""img/green_ll/3.jpg"",""time"":160},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":412},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":556}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","291","312892","0.0-5.0-1.143","","623","","img/green_ll/choose11.jpg","2","82","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","292","313502","0.0-5.0-2.143","","","","","","82","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":64},{""stimulus"":""img/red_ll/2.jpg"",""time"":112},{""stimulus"":""img/red_ll/3.jpg"",""time"":159},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":256},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":453},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":564}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","293","314862","0.0-5.0-1.144","","1359","","img/red_ll/choose11.jpg","1","81","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","294","315468","0.0-5.0-2.144","","","","","","81","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":116},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":315},{""stimulus"":""img/green_wl/7.jpg"",""time"":364},{""stimulus"":""img/green_wl/8.jpg"",""time"":413},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
